transaction_id,merchant_id,product,fee_type,fee_amount_eur,created_at_clean,year_month,transaction_amount_eur,transaction_status,merchant_cohort
127644560,204,online_store,default,1.0,2025-08-08 06:26:00,2025-08,59.5,successful,Established
127644561,160,payment_links,default,1.0,2025-08-08 06:28:00,2025-08,42.6,successful,Established
127644562,262,online_store,reduced_fee_promo,0.8,2025-08-08 06:33:00,2025-08,14.7,successful,New (Promo Cohort)
127644563,147,card_reader,default,1.0,2025-08-08 06:47:00,2025-08,4.5,successful,Established
127644564,161,card_reader,default,1.0,2025-08-08 06:54:00,2025-08,26.1,successful,Established
127644565,169,online_store,default,1.0,2025-08-08 07:14:00,2025-08,43.3,failed,Established
127644566,144,online_store,default,1.0,2025-08-08 07:34:00,2025-08,59.5,failed,Established
127644567,112,card_reader,default,1.0,2025-08-08 07:53:00,2025-08,27.9,successful,Established
127644568,168,card_reader,default,1.0,2025-08-08 08:13:00,2025-08,35.8,successful,Established
127644569,158,card_reader,default,1.0,2025-08-08 08:16:00,2025-08,9.6,successful,Established
127644570,307,card_reader,reduced_fee_promo,0.8,2025-08-08 08:21:00,2025-08,4.1,successful,New (Promo Cohort)
127644571,127,card_reader,default,1.0,2025-08-08 08:29:00,2025-08,11.1,successful,Established
127644572,217,payment_links,default,1.0,2025-08-08 08:29:00,2025-08,3.7,successful,Established
127644573,196,card_reader,default,1.0,2025-08-08 08:31:00,2025-08,5.6,successful,Established
127644574,205,payment_links,default,1.0,2025-08-08 08:34:00,2025-08,51.0,successful,Established
127644575,261,card_reader,reduced_fee_promo,0.8,2025-08-08 08:35:00,2025-08,51.2,failed,New (Promo Cohort)
127644576,329,card_reader,reduced_fee_promo,0.8,2025-08-08 08:35:00,2025-08,34.6,successful,New (Promo Cohort)
127644577,113,card_reader,default,1.0,2025-08-08 08:51:00,2025-08,56.0,failed,Established
127644578,154,online_store,default,1.0,2025-08-08 08:57:00,2025-08,11.4,successful,Established
127644579,201,online_store,default,1.0,2025-08-08 09:00:00,2025-08,29.6,failed,Established
127644580,140,card_reader,default,1.0,2025-08-08 09:04:00,2025-08,56.7,successful,Established
127644581,192,card_reader,default,1.0,2025-08-08 09:15:00,2025-08,62.1,successful,Established
127644582,156,online_store,default,1.0,2025-08-08 09:15:00,2025-08,45.6,successful,Established
127644583,192,online_store,default,1.0,2025-08-08 09:31:00,2025-08,54.4,successful,Established
127644584,159,payment_links,default,1.0,2025-08-08 09:51:00,2025-08,50.5,failed,Established
127644585,100,payment_links,default,1.0,2025-08-08 09:59:00,2025-08,43.8,failed,Established
127644586,264,card_reader,reduced_fee_promo,0.8,2025-08-08 10:02:00,2025-08,31.9,successful,New (Promo Cohort)
127644587,140,card_reader,default,1.0,2025-08-08 10:05:00,2025-08,10.5,successful,Established
127644588,143,online_store,default,1.0,2025-08-08 10:33:00,2025-08,47.7,successful,Established
127644589,213,card_reader,default,1.0,2025-08-08 10:40:00,2025-08,48.7,successful,Established
127644590,161,online_store,default,1.0,2025-08-08 10:43:00,2025-08,49.9,successful,Established
127644591,196,card_reader,default,1.0,2025-08-08 10:52:00,2025-08,34.4,successful,Established
127644592,200,card_reader,default,1.0,2025-08-08 11:02:00,2025-08,22.2,successful,Established
127644593,184,online_store,default,1.0,2025-08-08 11:19:00,2025-08,52.8,successful,Established
127644594,183,card_reader,default,1.0,2025-08-08 11:29:00,2025-08,49.6,successful,Established
127644595,138,card_reader,default,1.0,2025-08-08 11:47:00,2025-08,32.6,successful,Established
127644596,105,payment_links,default,1.0,2025-08-08 12:08:00,2025-08,57.0,successful,Established
127644597,272,payment_links,reduced_fee_promo,0.8,2025-08-08 12:19:00,2025-08,28.3,successful,New (Promo Cohort)
127644598,154,online_store,default,1.0,2025-08-08 12:26:00,2025-08,55.2,successful,Established
127644599,208,online_store,default,1.0,2025-08-08 12:41:00,2025-08,23.0,successful,Established
127644600,122,payment_links,default,1.0,2025-08-08 12:53:00,2025-08,17.9,successful,Established
127644601,216,card_reader,default,1.0,2025-08-08 12:57:00,2025-08,52.2,successful,Established
127644602,111,payment_links,default,1.0,2025-08-08 13:07:00,2025-08,57.4,failed,Established
127644603,170,online_store,default,1.0,2025-08-08 13:18:00,2025-08,8.9,failed,Established
127644604,153,payment_links,default,1.0,2025-08-08 13:38:00,2025-08,40.9,successful,Established
127644605,192,card_reader,default,1.0,2025-08-08 13:48:00,2025-08,6.1,successful,Established
127644606,326,online_store,reduced_fee_promo,0.8,2025-08-08 13:48:00,2025-08,9.1,successful,New (Promo Cohort)
127644607,230,card_reader,default,1.0,2025-08-08 13:58:00,2025-08,24.1,successful,Established
127644608,190,card_reader,default,1.0,2025-08-08 14:02:00,2025-08,44.8,successful,Established
127644609,154,card_reader,default,1.0,2025-08-08 14:07:00,2025-08,70.0,successful,Established
127644610,261,card_reader,reduced_fee_promo,0.8,2025-08-08 14:11:00,2025-08,11.1,successful,New (Promo Cohort)
127644611,258,card_reader,reduced_fee_promo,0.8,2025-08-08 14:22:00,2025-08,63.8,successful,New (Promo Cohort)
127644612,105,online_store,default,1.0,2025-08-08 14:33:00,2025-08,26.3,successful,Established
127644613,185,card_reader,default,1.0,2025-08-08 14:39:00,2025-08,21.4,successful,Established
127644614,133,payment_links,default,1.0,2025-08-08 14:39:00,2025-08,66.8,successful,Established
127644615,308,online_store,reduced_fee_promo,0.8,2025-08-08 14:44:00,2025-08,47.4,successful,New (Promo Cohort)
127644616,101,card_reader,default,1.0,2025-08-08 14:46:00,2025-08,42.4,successful,Established
127644617,275,card_reader,reduced_fee_promo,0.8,2025-08-08 14:50:00,2025-08,7.3,successful,New (Promo Cohort)
127644618,208,card_reader,default,1.0,2025-08-08 15:05:00,2025-08,29.9,successful,Established
127644619,125,card_reader,default,1.0,2025-08-08 15:09:00,2025-08,26.5,successful,Established
127644620,190,online_store,default,1.0,2025-08-08 15:22:00,2025-08,66.0,successful,Established
127644621,157,online_store,default,1.0,2025-08-08 15:30:00,2025-08,62.0,successful,Established
127644622,205,payment_links,default,1.0,2025-08-08 15:48:00,2025-08,43.5,successful,Established
127644623,290,card_reader,reduced_fee_promo,0.8,2025-08-08 15:57:00,2025-08,57.9,successful,New (Promo Cohort)
127644624,172,card_reader,default,1.0,2025-08-08 16:07:00,2025-08,19.3,successful,Established
127644625,100,card_reader,default,1.0,2025-08-08 16:14:00,2025-08,51.4,successful,Established
127644626,148,card_reader,default,1.0,2025-08-08 16:19:00,2025-08,5.5,successful,Established
127644627,171,online_store,default,1.0,2025-08-08 16:22:00,2025-08,46.0,successful,Established
127644628,209,card_reader,default,1.0,2025-08-08 16:34:00,2025-08,36.6,successful,Established
127644629,175,card_reader,default,1.0,2025-08-08 17:01:00,2025-08,39.1,failed,Established
127644630,110,card_reader,default,1.0,2025-08-08 17:04:00,2025-08,21.8,successful,Established
127644631,204,card_reader,default,1.0,2025-08-08 17:04:00,2025-08,25.5,successful,Established
127644632,228,payment_links,default,1.0,2025-08-08 17:04:00,2025-08,18.7,successful,Established
127644633,125,card_reader,default,1.0,2025-08-08 17:07:00,2025-08,37.6,successful,Established
127644634,188,online_store,default,1.0,2025-08-08 17:09:00,2025-08,39.2,successful,Established
127644635,223,card_reader,default,1.0,2025-08-08 17:19:00,2025-08,2.9,successful,Established
127644636,202,online_store,default,1.0,2025-08-08 17:20:00,2025-08,65.9,successful,Established
127644637,102,card_reader,default,1.0,2025-08-08 17:31:00,2025-08,37.4,successful,Established
127644638,291,card_reader,reduced_fee_promo,0.8,2025-08-08 17:41:00,2025-08,40.7,failed,New (Promo Cohort)
127644639,197,card_reader,default,1.0,2025-08-08 17:57:00,2025-08,44.9,successful,Established
127644640,205,payment_links,default,1.0,2025-08-08 17:59:00,2025-08,56.8,successful,Established
127644641,202,payment_links,default,1.0,2025-08-08 18:02:00,2025-08,49.0,successful,Established
127644642,283,card_reader,reduced_fee_promo,0.8,2025-08-08 18:12:00,2025-08,59.0,successful,New (Promo Cohort)
127644643,191,online_store,default,1.0,2025-08-08 18:58:00,2025-08,32.5,successful,Established
127644644,153,card_reader,default,1.0,2025-08-08 19:01:00,2025-08,29.0,successful,Established
127644645,182,card_reader,default,1.0,2025-08-08 19:09:00,2025-08,56.3,successful,Established
127644646,264,card_reader,reduced_fee_promo,0.8,2025-08-08 19:36:00,2025-08,22.9,successful,New (Promo Cohort)
127644647,152,card_reader,default,1.0,2025-08-08 19:41:00,2025-08,22.4,successful,Established
127644648,147,card_reader,default,1.0,2025-08-08 19:42:00,2025-08,7.4,successful,Established
127644649,205,payment_links,default,1.0,2025-08-08 19:42:00,2025-08,7.0,successful,Established
127644650,213,card_reader,default,1.0,2025-08-08 19:43:00,2025-08,25.0,successful,Established
127644651,132,card_reader,default,1.0,2025-08-08 19:46:00,2025-08,18.5,successful,Established
127644652,149,card_reader,default,1.0,2025-08-08 20:11:00,2025-08,67.0,successful,Established
127644653,226,online_store,default,1.0,2025-08-08 20:12:00,2025-08,42.6,failed,Established
127644654,257,card_reader,reduced_fee_promo,0.8,2025-08-08 20:13:00,2025-08,26.3,successful,New (Promo Cohort)
127644655,161,online_store,default,1.0,2025-08-08 20:22:00,2025-08,57.4,failed,Established
127644656,196,online_store,default,1.0,2025-08-08 20:23:00,2025-08,49.6,successful,Established
127644657,300,card_reader,reduced_fee_promo,0.8,2025-08-08 20:43:00,2025-08,30.5,successful,New (Promo Cohort)
127644658,307,card_reader,reduced_fee_promo,0.8,2025-08-08 20:48:00,2025-08,23.6,successful,New (Promo Cohort)
127644659,130,online_store,default,1.0,2025-08-08 20:58:00,2025-08,11.4,successful,Established
127644660,122,card_reader,default,1.0,2025-08-08 21:01:00,2025-08,59.3,successful,Established
127644661,253,card_reader,reduced_fee_promo,0.8,2025-08-08 21:08:00,2025-08,20.5,successful,New (Promo Cohort)
127644662,201,payment_links,default,1.0,2025-08-08 21:09:00,2025-08,66.3,successful,Established
127644663,185,online_store,default,1.0,2025-08-08 21:13:00,2025-08,12.1,successful,Established
127644664,162,card_reader,default,1.0,2025-08-08 21:21:00,2025-08,20.7,successful,Established
127644665,173,card_reader,default,1.0,2025-08-08 21:29:00,2025-08,36.6,successful,Established
127644666,111,online_store,default,1.0,2025-08-08 21:30:00,2025-08,7.3,failed,Established
127644667,109,card_reader,default,1.0,2025-08-08 21:33:00,2025-08,27.2,successful,Established
127644668,132,card_reader,default,1.0,2025-08-08 21:55:00,2025-08,18.7,successful,Established
127644669,194,card_reader,default,1.0,2025-08-08 21:58:00,2025-08,65.9,successful,Established
127644670,190,card_reader,default,1.0,2025-08-08 22:01:00,2025-08,48.6,successful,Established
127644671,155,online_store,default,1.0,2025-08-08 22:09:00,2025-08,16.9,failed,Established
127644672,148,card_reader,default,1.0,2025-08-08 22:18:00,2025-08,19.5,successful,Established
127644673,261,card_reader,reduced_fee_promo,0.8,2025-08-08 22:21:00,2025-08,4.2,failed,New (Promo Cohort)
127644674,179,card_reader,default,1.0,2025-08-08 22:36:00,2025-08,45.5,successful,Established
127644675,265,online_store,reduced_fee_promo,0.8,2025-08-08 22:37:00,2025-08,36.5,successful,New (Promo Cohort)
127644676,150,card_reader,default,1.0,2025-08-08 22:57:00,2025-08,17.5,successful,Established
127644677,151,card_reader,default,1.0,2025-08-08 23:19:00,2025-08,10.0,successful,Established
127644678,224,online_store,default,1.0,2025-08-08 23:22:00,2025-08,59.5,successful,Established
127644679,295,card_reader,reduced_fee_promo,0.8,2025-08-08 23:28:00,2025-08,6.5,successful,New (Promo Cohort)
127644680,222,online_store,default,1.0,2025-08-08 23:38:00,2025-08,15.1,successful,Established
127644681,221,card_reader,default,1.0,2025-08-08 23:49:00,2025-08,27.9,successful,Established
127644682,208,online_store,default,1.0,2025-08-08 23:55:00,2025-08,50.2,successful,Established
127644683,224,card_reader,default,1.0,2025-08-08 23:59:00,2025-08,49.6,successful,Established
127644684,147,card_reader,default,1.0,2025-08-09 00:02:00,2025-08,68.8,failed,Established
127644685,135,online_store,default,1.0,2025-08-09 00:08:00,2025-08,47.7,successful,Established
127644686,118,card_reader,default,1.0,2025-08-09 00:13:00,2025-08,52.1,successful,Established
127644687,168,card_reader,default,1.0,2025-08-09 00:13:00,2025-08,51.1,successful,Established
127644688,118,card_reader,default,1.0,2025-08-09 00:27:00,2025-08,52.1,successful,Established
127644689,328,card_reader,reduced_fee_promo,0.8,2025-08-09 00:52:00,2025-08,31.6,successful,New (Promo Cohort)
127644690,216,payment_links,default,1.0,2025-08-09 01:03:00,2025-08,3.8,successful,Established
127644691,257,card_reader,reduced_fee_promo,0.8,2025-08-09 01:23:00,2025-08,23.9,successful,New (Promo Cohort)
127644692,123,card_reader,default,1.0,2025-08-09 01:32:00,2025-08,7.5,successful,Established
127644693,161,card_reader,default,1.0,2025-08-09 01:33:00,2025-08,41.6,successful,Established
127644694,174,payment_links,default,1.0,2025-08-09 01:35:00,2025-08,53.6,successful,Established
127644695,228,online_store,default,1.0,2025-08-09 01:43:00,2025-08,52.1,failed,Established
127644696,281,online_store,reduced_fee_promo,0.8,2025-08-09 01:47:00,2025-08,27.1,successful,New (Promo Cohort)
127644697,189,online_store,default,1.0,2025-08-09 01:48:00,2025-08,43.9,successful,Established
127644698,102,card_reader,default,1.0,2025-08-09 01:50:00,2025-08,30.5,successful,Established
127644699,179,payment_links,default,1.0,2025-08-09 02:00:00,2025-08,6.4,failed,Established
127644700,160,card_reader,default,1.0,2025-08-09 02:04:00,2025-08,23.9,successful,Established
127644701,209,card_reader,default,1.0,2025-08-09 02:04:00,2025-08,42.8,successful,Established
127644702,291,card_reader,reduced_fee_promo,0.8,2025-08-09 02:09:00,2025-08,32.7,successful,New (Promo Cohort)
127644703,273,card_reader,reduced_fee_promo,0.8,2025-08-09 02:42:00,2025-08,55.5,failed,New (Promo Cohort)
127644704,179,card_reader,default,1.0,2025-08-09 02:45:00,2025-08,51.5,successful,Established
127644705,168,card_reader,default,1.0,2025-08-09 03:06:00,2025-08,66.9,successful,Established
127644706,329,card_reader,reduced_fee_promo,0.8,2025-08-09 03:27:00,2025-08,56.5,successful,New (Promo Cohort)
127644707,124,online_store,default,1.0,2025-08-09 03:42:00,2025-08,7.2,successful,Established
127644708,120,card_reader,default,1.0,2025-08-09 03:44:00,2025-08,14.4,successful,Established
127644709,107,online_store,default,1.0,2025-08-09 04:15:00,2025-08,29.6,successful,Established
127644710,123,card_reader,default,1.0,2025-08-09 04:24:00,2025-08,14.4,successful,Established
127644711,101,card_reader,default,1.0,2025-08-09 04:26:00,2025-08,49.6,successful,Established
127644712,169,online_store,default,1.0,2025-08-09 04:33:00,2025-08,20.5,successful,Established
127644713,309,online_store,reduced_fee_promo,0.8,2025-08-09 04:34:00,2025-08,45.4,successful,New (Promo Cohort)
127644714,165,online_store,default,1.0,2025-08-09 04:43:00,2025-08,67.0,failed,Established
127644715,163,card_reader,default,1.0,2025-08-09 04:46:00,2025-08,17.3,successful,Established
127644716,193,card_reader,default,1.0,2025-08-09 05:16:00,2025-08,62.5,successful,Established
127644717,156,online_store,default,1.0,2025-08-09 05:34:00,2025-08,6.6,successful,Established
127644718,142,card_reader,default,1.0,2025-08-09 05:39:00,2025-08,32.3,successful,Established
127644719,220,card_reader,default,1.0,2025-08-09 05:41:00,2025-08,3.3,successful,Established
127644720,125,card_reader,default,1.0,2025-08-09 05:45:00,2025-08,37.1,successful,Established
127644721,191,card_reader,default,1.0,2025-08-09 05:53:00,2025-08,10.4,successful,Established
127644722,225,card_reader,default,1.0,2025-08-09 06:03:00,2025-08,43.6,successful,Established
127644723,131,online_store,default,1.0,2025-08-09 06:04:00,2025-08,20.6,failed,Established
127644724,155,card_reader,default,1.0,2025-08-09 06:19:00,2025-08,49.4,successful,Established
127644725,193,card_reader,default,1.0,2025-08-09 06:35:00,2025-08,46.8,successful,Established
127644726,158,payment_links,default,1.0,2025-08-09 06:37:00,2025-08,20.9,successful,Established
127644727,190,card_reader,default,1.0,2025-08-09 07:38:00,2025-08,51.8,successful,Established
